Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Wed May 22 19:46:56 2024
| Host         : amy running 64-bit NixOS 23.11 (Tapir)
| Command      : report_utilization -hierarchical -file util_coyote.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------------------------------------------------------------------------------------------------+----------------------------------------------------------------------------------------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                        Instance                                                                       |                                                  Module                                                  | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                 phy_lane[5].sync_cdrhold                                                                                                              |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_487 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_vec[0].sync_cell_i                                                                                                             |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_847 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].cdr_ctrl_on_eidle_i                                                                                                       |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_488 |         13 |         13 |       0 |    0 |     32 |      0 |      0 |    0 |          0 |
|                   (phy_lane[6].cdr_ctrl_on_eidle_i)                                                                                                   |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_488 |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                   sync_gen34                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_839 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_846 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_gen34_eios_det                                                                                                                 |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_840 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_845 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_842 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_843 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].phy_rxeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_489 |         16 |         16 |       0 |    0 |     41 |      0 |      0 |    0 |          0 |
|                   (phy_lane[6].phy_rxeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_489 |          8 |          8 |       0 |    0 |     33 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_813 |          8 |          8 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_837 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_838 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].phy_txeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_txeq_490 |         47 |         47 |       0 |    0 |    106 |      0 |      0 |    0 |          0 |
|                   (phy_lane[6].phy_txeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_txeq_490 |         34 |         34 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|                   sync_coeff                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized1_798 |          7 |          7 |       0 |    0 |     24 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_807 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_808 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[2].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_809 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[3].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_810 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[4].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_811 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[5].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_812 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_799 |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_805 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_806 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_preset                                                                                                                         |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized0_800 |          0 |          0 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_801 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_802 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[2].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_803 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[3].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_804 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].receiver_detect_termination_i                                                                                             |                                           design_static_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_491 |         12 |         12 |       0 |    0 |     22 |      0 |      0 |    0 |          0 |
|                   (phy_lane[6].receiver_detect_termination_i)                                                                                         |                                           design_static_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_491 |          9 |          9 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                   sync_mac_in_detect                                                                                                                  |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_794 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_797 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_795 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_796 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].sync_cdrhold                                                                                                              |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_492 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_vec[0].sync_cell_i                                                                                                             |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_793 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].cdr_ctrl_on_eidle_i                                                                                                       |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_493 |         13 |         13 |       0 |    0 |     32 |      0 |      0 |    0 |          0 |
|                   (phy_lane[7].cdr_ctrl_on_eidle_i)                                                                                                   |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_493 |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                   sync_gen34                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_785 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_792 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_gen34_eios_det                                                                                                                 |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_786 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_791 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_788 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_789 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].phy_rxeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_494 |         16 |         16 |       0 |    0 |     41 |      0 |      0 |    0 |          0 |
|                   (phy_lane[7].phy_rxeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_494 |          8 |          8 |       0 |    0 |     33 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_759 |          8 |          8 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_783 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_784 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].phy_txeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_txeq_495 |         47 |         47 |       0 |    0 |    106 |      0 |      0 |    0 |          0 |
|                   (phy_lane[7].phy_txeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_txeq_495 |         34 |         34 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|                   sync_coeff                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized1_744 |          7 |          7 |       0 |    0 |     24 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_753 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_754 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[2].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_755 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[3].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_756 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[4].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_757 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[5].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_758 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_745 |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_751 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_752 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_preset                                                                                                                         |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized0_746 |          0 |          0 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_747 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_748 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[2].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_749 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[3].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_750 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].receiver_detect_termination_i                                                                                             |                                           design_static_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_496 |         12 |         12 |       0 |    0 |     22 |      0 |      0 |    0 |          0 |
|                   (phy_lane[7].receiver_detect_termination_i)                                                                                         |                                           design_static_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_496 |          9 |          9 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                   sync_mac_in_detect                                                                                                                  |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_740 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_743 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_741 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_742 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].sync_cdrhold                                                                                                              |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_497 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_vec[0].sync_cell_i                                                                                                             |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_739 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[8].cdr_ctrl_on_eidle_i                                                                                                       |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_498 |         13 |         13 |       0 |    0 |     32 |      0 |      0 |    0 |          0 |
|                   (phy_lane[8].cdr_ctrl_on_eidle_i)                                                                                                   |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_498 |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                   sync_gen34                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_731 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_738 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_gen34_eios_det                                                                                                                 |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_732 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_737 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_734 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_735 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[8].phy_rxeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_499 |         16 |         16 |       0 |    0 |     41 |      0 |      0 |    0 |          0 |
|                   (phy_lane[8].phy_rxeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_499 |          8 |          8 |       0 |    0 |     33 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_705 |          8 |          8 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_729 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_730 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[8].phy_txeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_txeq_500 |         47 |         47 |       0 |    0 |    106 |      0 |      0 |    0 |          0 |
|                   (phy_lane[8].phy_txeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_txeq_500 |         34 |         34 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|                   sync_coeff                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized1_690 |          7 |          7 |       0 |    0 |     24 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_699 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_700 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[2].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_701 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[3].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_702 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[4].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_703 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[5].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_704 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_691 |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_697 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_698 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_preset                                                                                                                         |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized0_692 |          0 |          0 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_693 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_694 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[2].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_695 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[3].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_696 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[8].receiver_detect_termination_i                                                                                             |                                           design_static_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_501 |         12 |         12 |       0 |    0 |     22 |      0 |      0 |    0 |          0 |
|                   (phy_lane[8].receiver_detect_termination_i)                                                                                         |                                           design_static_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_501 |          9 |          9 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                   sync_mac_in_detect                                                                                                                  |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_686 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_689 |          1 |          1 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_687 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_688 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[8].sync_cdrhold                                                                                                              |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_502 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_vec[0].sync_cell_i                                                                                                             |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_685 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[9].cdr_ctrl_on_eidle_i                                                                                                       |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_503 |         13 |         13 |       0 |    0 |     32 |      0 |      0 |    0 |          0 |
|                   (phy_lane[9].cdr_ctrl_on_eidle_i)                                                                                                   |                                                design_static_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_503 |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                   sync_gen34                                                                                                                          |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_677 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_684 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_gen34_eios_det                                                                                                                 |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_678 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_683 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   sync_rxelecidle                                                                                                                     |                                                design_static_xdma_0_0_pcie4c_ip_sync__parameterized3_680 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_681 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 phy_lane[9].phy_rxeq_i                                                                                                                |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_504 |         16 |         16 |       0 |    0 |     41 |      0 |      0 |    0 |          0 |
|                   (phy_lane[9].phy_rxeq_i)                                                                                                            |                                                         design_static_xdma_0_0_pcie4c_ip_gt_phy_rxeq_504 |          8 |          8 |       0 |    0 |     33 |      0 |      0 |    0 |          0 |
|                   sync_ctrl                                                                                                                           |                                                                design_static_xdma_0_0_pcie4c_ip_sync_652 |          8 |          8 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     sync_vec[0].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_675 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                     sync_vec[1].sync_cell_i                                                                                                           |                                                           design_static_xdma_0_0_pcie4c_ip_sync_cell_676 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
